,Player Name,Age,League,Squad,Country,Position,Annualized Salary
1503,g.sserugo,31,D,Coy Catamarans,Sobianitedrucy,FW,22160000
1504,c.haruna,20,D,Coy Catamarans,Tucamna,FW,16290000
1505,x.kabugho,21,D,Coy Catamarans,Cabral Retrea,FWMF,13470000
1506,z.shaikh,30,D,Coy Catamarans,Dosqaly,FWMF,27080000
1507,g.mar,23,D,Coy Catamarans,Pierrema,FWMF,25890000
1508,b.klc,19,D,Coy Catamarans,Sobianitedrucy,GK,18600000
1509,f.jansen,28,D,Coy Catamarans,Sobianitedrucy,GK,20480000
1510,k.kanyesigye,37,D,Coy Catamarans,Sobianitedrucy,GK,7020000
1511,s.umaru,28,D,Coy Catamarans,Khstanchi Reabra,MF,32300000
1512,e.kutosi,25,D,Coy Catamarans,Lefghau,MF,20860000
1513,a.nakagawa,25,D,Coy Catamarans,Manlisgamncent,MF,20000000
1514,u.ocan,23,D,Coy Catamarans,Rosvi,MF,25710000
1515,c.go,32,D,Coy Catamarans,Sobianitedrucy,MF,33970000
1516,g.sala,34,D,Coy Catamarans,Sobianitedrucy,MF,21430000
1517,h.kisembo,25,D,Coy Catamarans,Sobianitedrucy,MF,16100000
1518,y.ugwu,22,D,Coy Catamarans,Sobianitedrucy,MF,29300000
1519,a.zulu,22,D,Coy Catamarans,Sobianitedrucy,MFDF,26790000
1520,b.teh,28,D,Coy Catamarans,Sobianitedrucy,MFDF,29140000
1521,d.andersson,29,D,Coy Catamarans,Lefghau,MFFW,30930000
1522,p.mahmoudi,18,D,Coy Catamarans,Northern Namemo Laand,MFFW,12530000
1523,x.tambala,31,D,Coy Sunbirds,Dosqaly,DF,15610000
1524,f.racz,38,D,Coy Sunbirds,Greri Landmoslands,DF,10920000
1525,p.narvaez,21,D,Coy Sunbirds,Imaar Vircoand,DF,16980000
1526,g.miyasaki,19,D,Coy Sunbirds,Ingre,DF,8960000
1527,e.manhica,28,D,Coy Sunbirds,Moaithe,DF,22320000
1528,x.ssenyonjo,18,D,Coy Sunbirds,New Uwi,DF,17240000
1529,h.young,23,D,Coy Sunbirds,Sobianitedrucy,DF,16540000
1530,i.janssens,33,D,Coy Sunbirds,Sobianitedrucy,DF,22030000
1531,j.otoo,22,D,Coy Sunbirds,Sobianitedrucy,DF,6960000
1532,o.ahamad,26,D,Coy Sunbirds,Sobianitedrucy,DF,15720000
1533,t.okoro,26,D,Coy Sunbirds,Sobianitedrucy,DF,26580000
1534,w.ongom,30,D,Coy Sunbirds,Sobianitedrucy,DF,10320000
1535,e.wabwire,20,D,Coy Sunbirds,Southern Ristan,DF,16360000
1536,q.chunga,17,D,Coy Sunbirds,Southern Ristan,DF,11500000
1537,s.owor,30,D,Coy Sunbirds,Xikong,DF,27580000
1538,s.barry,26,D,Coy Sunbirds,Zamlie Niabangthe,DF,19640000
1539,u.molla,33,D,Coy Sunbirds,Central Diasongo,FW,21250000
1540,n.katusabe,#N/A,D,Coy Sunbirds,Mico,FW,30850000
1541,i.zia,35,D,Coy Sunbirds,Sobianitedrucy,FW,26110000
1542,l.munoz,20,D,Coy Sunbirds,Sobianitedrucy,FW,6700000
1543,n.magombo,27,D,Coy Sunbirds,Sobianitedrucy,FW,24880000
1544,n.twesigye,28,D,Coy Sunbirds,Sobianitedrucy,FW,30880000
1545,b.mpofu,19,D,Coy Sunbirds,Byasier Pujan,FWMF,17890000
1546,r.lau,21,D,Coy Sunbirds,Cabral Retrea,FWMF,25530000
1547,x.tembe,20,D,Coy Sunbirds,Cabral Retrea,FWMF,29470000
1548,r.saad,15,D,Coy Sunbirds,Central Diasongo,FWMF,25740000
1549,g.lubis,22,D,Coy Sunbirds,Dosqaly,FWMF,17470000
1550,d.jafari,23,D,Coy Sunbirds,Imaar Vircoand,FWMF,36250000
1551,c.go,32,D,Coy Sunbirds,Sobianitedrucy,FWMF,29560000
1552,t.fontaine,28,D,Coy Sunbirds,Sobianitedrucy,FWMF,14940000
1553,l.foo,29,D,Coy Sunbirds,Sobianitedrucy,GK,16230000
1554,x.dahan,29,D,Coy Sunbirds,Sobianitedrucy,GK,20490000
1555,i.masson,18,D,Coy Sunbirds,Central Diasongo,MF,18470000
1556,q.loeng,25,D,Coy Sunbirds,Dosqaly,MF,12930000
1557,y.apolot,27,D,Coy Sunbirds,Janmico,MF,12560000
1558,m.graham,26,D,Coy Sunbirds,Lefghau,MF,14040000
1559,h.dahan,18,D,Coy Sunbirds,New Uwi,MF,39390000
1560,p.alharbi,19,D,Coy Sunbirds,Quewenia,MF,21970000
1561,z.buyinza,31,D,Coy Sunbirds,Saintu,MF,28630000
1562,s.moradi,32,D,Coy Sunbirds,Sobianitedrucy,MF,25690000
1563,k.binabubakar,25,D,Coy Sunbirds,Sobianitedrucy,MFDF,31230000
1564,b.namazzi,#N/A,D,Coy Sunbirds,Ledian,MFFW,35970000
1565,x.boyko,29,D,Fighting Clippers,Coastpa Barleslands,DF,25550000
1566,z.chavula,29,D,Fighting Clippers,Greri Landmoslands,DF,20690000
1567,b.colin,26,D,Fighting Clippers,Loco Phirema,DF,4890000
1568,x.williams,26,D,Fighting Clippers,Moaithe,DF,23070000
1569,h.zare,29,D,Fighting Clippers,Rarita,DF,15430000
1570,i.gashi,28,D,Fighting Clippers,Rosvi,DF,25690000
1571,m.ayebazibwe,#N/A,D,Fighting Clippers,Sobianitedrucy,DF,11590000
1572,l.schubert,29,D,Fighting Clippers,Pierrema,DFFW,24140000
1573,h.kirabira,25,D,Fighting Clippers,Newgan Ruland,FW,28410000
1574,k.sekh,21,D,Fighting Clippers,Republic of Denand Landsa,FW,32700000
1575,a.schumacher,17,D,Fighting Clippers,Sobianitedrucy,FW,18200000
1576,f.akwero,26,D,Fighting Clippers,Sobianitedrucy,FW,25910000
1577,r.nkosi,#N/A,D,Fighting Clippers,Sobianitedrucy,FW,39160000
1578,z.nakayama,25,D,Fighting Clippers,Sobianitedrucy,FW,31300000
1579,j.saidu,35,D,Fighting Clippers,Nganion,FWMF,28870000
1580,k.clark,#N/A,D,Fighting Clippers,Southern Ristan,FWMF,28530000
1581,n.busingye,23,D,Fighting Clippers,Sobianitedrucy,GK,17410000
1582,r.owere,31,D,Fighting Clippers,Western Niasland,GK,14160000
1583,i.brown,25,D,Fighting Clippers,Dosqaly,MF,26650000
1584,a.mucunguzi,28,D,Fighting Clippers,Esia,MF,10000000
1585,m.delgado,#N/A,D,Fighting Clippers,Ledian,MF,19700000
1586,c.muhammadu,#N/A,D,Fighting Clippers,Nganion,MF,30850000
1587,q.liang,#N/A,D,Fighting Clippers,Nkasland Cronestan,MF,24760000
1588,e.potonik,29,D,Fighting Clippers,Biarizea,MFFW,19090000
1589,z.banda,#N/A,D,Fighting Clippers,Eastern Niasland,MFFW,31770000
1590,w.joao,#N/A,D,Fighting Wave,Byasier Pujan,DF,24660000
1591,n.cudjoe,18,D,Fighting Wave,Cabral Retrea,DF,6110000
1592,l.achen,29,D,Fighting Wave,Lefghau,DF,18600000
1593,z.krajnc,29,D,Fighting Wave,Lefghau,DF,15340000
1594,l.yulianti,#N/A,D,Fighting Wave,Sobianitedrucy,DF,12860000
1595,o.gamal,21,D,Fighting Wave,Sobianitedrucy,DF,19030000
1596,r.bogere,#N/A,D,Fighting Wave,Sobianitedrucy,DF,17730000
1597,s.nayiga,27,D,Fighting Wave,Sobianitedrucy,DF,17190000
1598,a.ansah,#N/A,D,Fighting Wave,Varijitri Isles,DF,25520000
1599,y.smit,#N/A,D,Fighting Wave,Sobianitedrucy,DFMF,30780000
1600,v.rocha,32,D,Fighting Wave,Western Niasland,DFMF,16460000
1601,l.dewit,#N/A,D,Fighting Wave,Greri Landmoslands,FW,30540000
1602,g.gonzalez,26,D,Fighting Wave,Imaar Vircoand,FW,39770000
1603,g.owusu,#N/A,D,Fighting Wave,Nganion,FW,28680000
1604,e.kiyingi,20,D,Fighting Wave,Sobianitedrucy,FWMF,34180000
1605,j.vasquez,#N/A,D,Fighting Wave,Nkasland Cronestan,GK,17430000
1606,a.amongin,30,D,Fighting Wave,Sobianitedrucy,GK,8340000
1607,n.tkachuk,42,D,Fighting Wave,Sobianitedrucy,GK,15100000
1608,k.mohammadzadeh,#N/A,D,Fighting Wave,Djipines,MF,26680000
1609,o.maulana,#N/A,D,Fighting Wave,Dosqaly,MF,16510000
1610,n.garza,19,D,Fighting Wave,Greri Landmoslands,MF,8240000
1611,a.kalule,23,D,Fighting Wave,Janmico,MF,22920000
1612,m.opoku,23,D,Fighting Wave,Lefghau,MF,33150000
1613,f.oreilly,21,D,Fighting Wave,Moaithe,MF,12420000
1614,k.ntege,21,D,Fighting Wave,Slandsganiamayotteque,MF,29270000
1615,p.bonnet,19,D,Fighting Wave,Sobianitedrucy,MF,3620000
1616,p.mlotshwa,#N/A,D,Fighting Wave,Sobianitedrucy,MFDF,30950000
1617,w.katamba,21,D,Fighting Wave,Sobianitedrucy,MFDF,9920000
1618,h.kelmendi,29,D,Fighting Wave,Lefghau,MFFW,18760000
1619,u.taaka,#N/A,D,Fighting Wave,Xikong,MFFW,28800000
1620,e.mugoya,27,D,Flying Bombadiers,Byasier Pujan,DF,21430000
1621,h.bhebhe,27,D,Flying Bombadiers,Byasier Pujan,DF,16430000
1622,w.namukose,25,D,Flying Bombadiers,Coastpa Barleslands,DF,9250000
1623,g.matsika,19,D,Flying Bombadiers,Deshslands Landdenhai,DF,9870000
1624,w.aciro,28,D,Flying Bombadiers,Dosqaly,DF,19820000
1625,g.ribeiro,27,D,Flying Bombadiers,Imaar Vircoand,DF,34770000
1626,n.mushabe,36,D,Flying Bombadiers,Lefghau,DF,22510000
1627,b.angella,21,D,Flying Bombadiers,Lylimi,DF,20470000
1628,m.wu,18,D,Flying Bombadiers,Ngoque Blicri,DF,16100000
1629,e.bosnjak,18,D,Flying Bombadiers,Northslands,DF,28100000
1630,g.neumbe,32,D,Flying Bombadiers,Sobianitedrucy,DF,31830000
1631,k.nanyondo,27,D,Flying Bombadiers,Sobianitedrucy,DF,27780000
1632,k.othman,18,D,Flying Bombadiers,Sobianitedrucy,DF,13400000
1633,m.namusisi,14,D,Flying Bombadiers,Sobianitedrucy,DF,8560000
1634,r.arineitwe,24,D,Flying Bombadiers,Sobianitedrucy,DF,5220000
1635,u.lomongin,32,D,Flying Bombadiers,Northern Namemo Laand,DFMF,20560000
1636,g.abdi,29,D,Flying Bombadiers,Danan Seekeeling,FW,37470000
1637,e.munetsi,38,D,Flying Bombadiers,Imaar Vircoand,FW,33540000
1638,b.bernardi,19,D,Flying Bombadiers,Sobianitedrucy,FW,7410000
1639,o.acayo,16,D,Flying Bombadiers,Sobianitedrucy,FW,13500000
1640,o.mor,18,D,Flying Bombadiers,Sobianitedrucy,FW,10680000
1641,m.ogbonna,#N/A,D,Flying Bombadiers,Mico,FWDF,24350000
1642,k.amoding,21,D,Flying Bombadiers,Northslands,FWMF,36770000
1643,c.majoni,28,D,Flying Bombadiers,Sobianitedrucy,FWMF,35250000
1644,n.cheng,19,D,Flying Bombadiers,Sobianitedrucy,FWMF,37760000
1645,o.night,23,D,Flying Bombadiers,Sobianitedrucy,FWMF,29440000
1646,v.razak,36,D,Flying Bombadiers,Lefghau,GK,9030000
1647,u.mvula,29,D,Flying Bombadiers,Nkasland Cronestan,GK,11410000
1648,d.chiba,20,D,Flying Bombadiers,Sobianitedrucy,GK,17950000
1649,s.kor,23,D,Flying Bombadiers,Byasier Pujan,MF,21330000
1650,z.angom,18,D,Flying Bombadiers,Cuandbo,MF,12890000
1651,o.binabdulrahman,22,D,Flying Bombadiers,Imaar Vircoand,MF,30630000
1652,y.lawan,15,D,Flying Bombadiers,Nkasland Cronestan,MF,11090000
1653,h.pichler,30,D,Flying Bombadiers,Sobianitedrucy,MF,22570000
1654,i.mushonga,29,D,Flying Bombadiers,Sobianitedrucy,MF,32690000
1655,x.zalwango,18,D,Flying Bombadiers,Sobianitedrucy,MF,24980000
1656,x.aliru,21,D,Flying Bombadiers,Xikong,MF,15660000
1657,a.marchenko,26,D,Hideous Spartans,Ingre,DF,20140000
1658,a.radu,34,D,Hideous Spartans,Janmico,DF,23940000
1659,w.hamad,34,D,Hideous Spartans,Kesternsri,DF,6840000
1660,d.kos,20,D,Hideous Spartans,Nkasland Cronestan,DF,27220000
1661,e.ghosh,30,D,Hideous Spartans,Sobianitedrucy,DF,14980000
1662,e.nemeth,34,D,Hideous Spartans,Sobianitedrucy,DF,10410000
1663,h.kabugho,26,D,Hideous Spartans,Sobianitedrucy,DF,23520000
1664,q.krasniqi,19,D,Hideous Spartans,Sobianitedrucy,DF,16910000
1665,r.arineitwe,24,D,Hideous Spartans,Sobianitedrucy,DF,1820000
1666,t.moretti,21,D,Hideous Spartans,Sobianitedrucy,DF,18510000
1667,y.oppong,20,D,Hideous Spartans,Sobianitedrucy,DF,28190000
1668,m.atuhaire,31,D,Hideous Spartans,Nancipenuaroe,DFMF,9520000
1669,k.nanyondo,27,D,Hideous Spartans,Sobianitedrucy,DFMF,35460000
1670,h.akot,23,D,Hideous Spartans,Deshslands Landdenhai,FW,16660000
1671,z.njoku,25,D,Hideous Spartans,Imaar Vircoand,FW,22570000
1672,l.nanono,31,D,Hideous Spartans,Sobianitedrucy,FW,18610000
1673,r.aisu,20,D,Hideous Spartans,Dosqaly,FWMF,21660000
1674,k.taremwa,28,D,Hideous Spartans,Lefghau,FWMF,24170000
1675,w.kisitu,24,D,Hideous Spartans,Sobianitedrucy,FWMF,20960000
1676,q.martinez,23,D,Hideous Spartans,Sobianitedrucy,GK,15780000
1677,y.nanyondo,26,D,Hideous Spartans,Sobianitedrucy,GK,19030000
1678,i.chiu,24,D,Hideous Spartans,Cabral Retrea,MF,30090000
1679,t.ray,24,D,Hideous Spartans,Janmico,MF,19000000
1680,k.thompson,25,D,Hideous Spartans,Manlisgamncent,MF,24950000
1681,a.dekker,27,D,Hideous Spartans,Nancipenuaroe,MF,28600000
1682,h.valentini,24,D,Hideous Spartans,Sobianitedrucy,MF,9460000
1683,u.anyango,20,D,Hideous Spartans,Sobianitedrucy,MF,25940000
1684,h.tumukunde,32,D,Hideous Spartans,Southern Ristan,MF,31960000
1685,q.juhasz,24,D,Hideous Spartans,Janmico,MFDF,19740000
1686,a.nasiru,25,D,Hideous Spartans,Janmico,MFFW,19700000
1687,g.mar,23,D,Hideous Spartans,Pierrema,MFFW,32710000
1688,i.goh,21,D,Hideous Spartans,Sobianitedrucy,MFFW,25830000
1689,l.yusof,26,D,Marvelous Heels,Byasier Pujan,DF,13890000
1690,d.adu,#N/A,D,Marvelous Heels,Esia,DF,24230000
1691,b.bintiothman,22,D,Marvelous Heels,Imaar Vircoand,DF,27630000
1692,n.alum,30,D,Marvelous Heels,Imaar Vircoand,DF,27530000
1693,a.cheang,20,D,Marvelous Heels,Manlisgamncent,DF,12790000
1694,x.kho,#N/A,D,Marvelous Heels,Mico,DF,24660000
1695,j.atala,27,D,Marvelous Heels,Moaithe,DF,21760000
1696,c.kirungi,18,D,Marvelous Heels,Sobianitedrucy,DF,18250000
1697,c.manjhi,26,D,Marvelous Heels,Sobianitedrucy,DF,22670000
1698,k.mwanje,23,D,Marvelous Heels,Sobianitedrucy,DF,6880000
1699,r.ueta,27,D,Marvelous Heels,Sobianitedrucy,DF,14410000
1700,u.morales,19,D,Marvelous Heels,Sobianitedrucy,DF,16430000
1701,y.opio,#N/A,D,Marvelous Heels,Sobianitedrucy,DF,22040000
1702,r.rossi,27,D,Marvelous Heels,Western Niasland,DFFW,20190000
1703,c.mukiibi,24,D,Marvelous Heels,Bernepamar,FW,10790000
1704,c.abramov,29,D,Marvelous Heels,Western Niasland,FW,30570000
1705,y.nambi,29,D,Marvelous Heels,Western Niasland,FW,37780000
1706,k.mayanja,#N/A,D,Marvelous Heels,Bernepamar,FWMF,27030000
1707,g.sugawara,23,D,Marvelous Heels,Byasier Pujan,FWMF,31140000
1708,d.rahmawati,#N/A,D,Marvelous Heels,Eastern Sleboube,FWMF,40850000
1709,d.pfeiffer,32,D,Marvelous Heels,Imaar Vircoand,FWMF,38940000
1710,z.ngambi,32,D,Marvelous Heels,Saintu,FWMF,36340000
1711,a.kovaevi,28,D,Marvelous Heels,Sobianitedrucy,GK,13590000
1712,h.okafor,25,D,Marvelous Heels,Sobianitedrucy,GK,14150000
1713,w.nabuuma,#N/A,D,Marvelous Heels,Byasier Pujan,MF,18280000
1714,c.gheorghe,18,D,Marvelous Heels,Central Diasongo,MF,39690000
1715,h.adjei,#N/A,D,Marvelous Heels,Quewenia,MF,24500000
1716,x.oneill,18,D,Marvelous Heels,Sobianitedrucy,MF,3200000
1717,x.wouters,#N/A,D,Marvelous Heels,Sobianitedrucy,MF,26490000
1718,j.jorgensen,#N/A,D,Marvelous Heels,Manlisgamncent,MFFW,32930000
1719,j.laurent,30,D,Marvelous Patriots,Cabral Retrea,DF,25540000
1720,d.amoako,18,D,Marvelous Patriots,Dosqaly,DF,8920000
1721,f.farkas,25,D,Marvelous Patriots,Esia,DF,12570000
1722,d.muwonge,24,D,Marvelous Patriots,Ingre,DF,7630000
1723,x.denis,22,D,Marvelous Patriots,Lefghau,DF,30520000
1724,z.longole,24,D,Marvelous Patriots,Lefghau,DF,20630000
1725,c.obi,28,D,Marvelous Patriots,Sobianitedrucy,DF,7030000
1726,p.natukunda,36,D,Marvelous Patriots,Sobianitedrucy,DF,10230000
1727,c.malkah,#N/A,D,Marvelous Patriots,Varijitri Isles,DF,25450000
1728,n.singh,#N/A,D,Marvelous Patriots,Varijitri Isles,DF,14670000
1729,v.tugume,32,D,Marvelous Patriots,Sobianitedrucy,FW,36970000
1730,x.simi,26,D,Marvelous Patriots,Sobianitedrucy,FW,8120000
1731,l.jean,29,D,Marvelous Patriots,Badad,FWMF,26890000
1732,n.colon,20,D,Marvelous Patriots,Central Diasongo,FWMF,38030000
1733,s.obonyo,23,D,Marvelous Patriots,Central Diasongo,FWMF,18630000
1734,p.mukalazi,#N/A,D,Marvelous Patriots,Ledian,FWMF,35980000
1735,d.arinaitwe,17,D,Marvelous Patriots,Sobianitedrucy,FWMF,38890000
1736,g.chimwaza,#N/A,D,Marvelous Patriots,Sobianitedrucy,FWMF,26160000
1737,v.golob,#N/A,D,Marvelous Patriots,Sobianitedrucy,FWMF,38790000
1738,y.acola,33,D,Marvelous Patriots,Rarita,GK,13360000
1739,k.huang,39,D,Marvelous Patriots,Sobianitedrucy,GK,19990000
1740,j.leroux,28,D,Marvelous Patriots,Biarizea,MF,10570000
1741,z.heinonen,22,D,Marvelous Patriots,Dosqaly,MF,32980000
1742,m.turyamureba,21,D,Marvelous Patriots,Janmico,MF,15270000
1743,f.lee,#N/A,D,Marvelous Patriots,Sobianitedrucy,MF,27310000
1744,m.chirambo,35,D,Marvelous Patriots,Sobianitedrucy,MF,15140000
1745,w.tushabomwe,28,D,Marvelous Patriots,Zacia Lygia,MF,22800000
1746,c.alum,28,D,Marvelous Patriots,Rosvi,MFFW,36380000
1747,c.adong,29,D,Mean Wolves,Byasier Pujan,DF,8970000
1748,c.moser,30,D,Mean Wolves,Byasier Pujan,DF,26160000
1749,d.henriksen,23,D,Mean Wolves,Byasier Pujan,DF,11010000
1750,i.amviko,23,D,Mean Wolves,Byasier Pujan,DF,26850000
1751,u.krause,33,D,Mean Wolves,Dosqaly,DF,9570000
1752,h.korosec,22,D,Mean Wolves,Imaar Vircoand,DF,35320000
1753,d.biribawa,24,D,Mean Wolves,Lefghau,DF,10680000
1754,o.nanyanzi,25,D,Mean Wolves,Lefghau,DF,9900000
1755,y.gashi,#N/A,D,Mean Wolves,Mico,DF,7950000
1756,i.mutabazi,24,D,Mean Wolves,Sobianitedrucy,DF,32790000
1757,i.mugerwa,17,D,Mean Wolves,Byasier Pujan,FW,21000000
1758,v.morel,24,D,Mean Wolves,Imaar Vircoand,FW,27530000
1759,j.saidu,35,D,Mean Wolves,Nganion,FW,21520000
1760,g.mwima,30,D,Mean Wolves,Sobianitedrucy,FW,28990000
1761,o.roth,27,D,Mean Wolves,Sobianitedrucy,FW,25910000
1762,k.philippe,30,D,Mean Wolves,Eastern Niasland,FWMF,22310000
1763,f.zeng,26,D,Mean Wolves,Nganion,FWMF,28500000
1764,o.zieliski,30,D,Mean Wolves,Sobianitedrucy,FWMF,35130000
1765,y.larsen,26,D,Mean Wolves,Imaar Vircoand,GK,19520000
1766,g.oluka,32,D,Mean Wolves,Lefghau,GK,4510000
1767,b.awio,18,D,Mean Wolves,Sobianitedrucy,GK,550000
1768,k.jarvinen,24,D,Mean Wolves,Sobianitedrucy,GK,18040000
1769,o.ngoma,21,D,Mean Wolves,Coastpa Barleslands,MF,26870000
1770,y.kabiru,22,D,Mean Wolves,Dosqaly,MF,10240000
1771,e.muhereza,29,D,Mean Wolves,Esia,MF,33530000
1772,k.chisi,26,D,Mean Wolves,Imaar Vircoand,MF,31360000
1773,s.ghaffari,25,D,Mean Wolves,Lefghau,MF,23140000
1774,y.turyatemba,27,D,Mean Wolves,Lefghau,MF,2110000
1775,x.makina,18,D,Mean Wolves,Redohrainbri,MF,8380000
1776,y.nyirongo,21,D,Mean Wolves,Rosvi,MF,10580000
1777,l.sigauke,23,D,Mean Wolves,Sobianitedrucy,MF,34740000
1778,b.alhassan,32,D,Mean Wolves,Unicorporated Tiagascar,MF,8140000
1779,q.zyu,29,D,Mean Wolves,Imaar Vircoand,MFFW,31620000
1780,l.chiu,31,D,Mighty Monkeys,Lylimi,DF,12370000
1781,d.shuaibu,#N/A,D,Mighty Monkeys,Nkasland Cronestan,DF,10270000
1782,w.ly,27,D,Mighty Monkeys,Northslands,DF,24230000
1783,e.deluca,26,D,Mighty Monkeys,Sobianitedrucy,DF,14190000
1784,j.neo,25,D,Mighty Monkeys,Sobianitedrucy,DF,7920000
1785,m.angom,29,D,Mighty Monkeys,Sobianitedrucy,DF,18920000
1786,q.atiku,30,D,Mighty Monkeys,Sobianitedrucy,DF,8680000
1787,s.lutaaya,22,D,Mighty Monkeys,Dosqaly,DFMF,24420000
1788,v.smits,25,D,Mighty Monkeys,Coastpa Barleslands,FW,32270000
1789,a.caron,24,D,Mighty Monkeys,Sobianitedrucy,FW,26890000
1790,f.mugabe,23,D,Mighty Monkeys,Sobianitedrucy,FW,28030000
1791,j.nath,28,D,Mighty Monkeys,Sobianitedrucy,FW,28830000
1792,v.heikkinen,37,D,Mighty Monkeys,Sobianitedrucy,FW,29520000
1793,y.nalubwama,28,D,Mighty Monkeys,Sobianitedrucy,FW,32510000
1794,h.saeed,23,D,Mighty Monkeys,Manlisgamncent,GK,25690000
1795,c.hamed,23,D,Mighty Monkeys,Sobianitedrucy,GK,11870000
1796,y.atoo,#N/A,D,Mighty Monkeys,Galamily,MF,29900000
1797,d.kemigisa,31,D,Mighty Monkeys,Greri Landmoslands,MF,18250000
1798,e.fiore,19,D,Mighty Monkeys,Redohrainbri,MF,17600000
1799,i.kolar,24,D,Mighty Monkeys,Redohrainbri,MF,14870000
1800,d.deli,33,D,Mighty Monkeys,Sobianitedrucy,MF,26620000
1801,k.mwanje,23,D,Mighty Monkeys,Sobianitedrucy,MF,27880000
1802,m.kabiru,23,D,Mighty Monkeys,Sobianitedrucy,MF,14680000
1803,t.akankwasa,26,D,Mighty Monkeys,Sobianitedrucy,MF,31700000
1804,o.avako,#N/A,D,Mighty Monkeys,Xikong,MF,32600000
1805,x.kazibwe,29,D,Mighty Monkeys,Janmico,MFFW,34760000
1806,b.owor,#N/A,D,Mighty Monkeys,Mico,MFFW,22390000
1807,b.vandermeer,25,D,Red Rangers,Esia,DF,13330000
1808,j.fukuda,26,D,Red Rangers,Lefghau,DF,15170000
1809,d.balazs,#N/A,D,Red Rangers,Nkasland Cronestan,DF,16200000
1810,a.davies,29,D,Red Rangers,Rosvi,DF,19670000
1811,d.saleh,24,D,Red Rangers,Sobianitedrucy,DF,16070000
1812,i.franke,28,D,Red Rangers,Sobianitedrucy,DF,27750000
1813,l.fuchs,28,D,Red Rangers,Sobianitedrucy,DF,24700000
1814,m.rashid,22,D,Red Rangers,Sobianitedrucy,DF,25020000
1815,o.mudzingwa,20,D,Red Rangers,Sobianitedrucy,DF,10300000
1816,d.caruso,23,D,Red Rangers,Varijitri Isles,DF,10830000
1817,w.alghamdi,21,D,Red Rangers,Quewenia,DFMF,11410000
1818,d.soliman,17,D,Red Rangers,Sobianitedrucy,DFMF,32800000
1819,w.mertens,32,D,Red Rangers,Manlisgamncent,FW,32140000
1820,g.sserugo,31,D,Red Rangers,Sobianitedrucy,FW,22740000
1821,o.roth,27,D,Red Rangers,Sobianitedrucy,FW,36270000
1822,s.soon,23,D,Red Rangers,Sobianitedrucy,FW,31590000
1823,m.dbrowski,20,D,Red Rangers,Northslands,FWMF,35850000
1824,i.lehmann,18,D,Red Rangers,Sobianitedrucy,FWMF,34170000
1825,d.kateregga,20,D,Red Rangers,Manlisgamncent,GK,14260000
1826,g.daud,29,D,Red Rangers,Sobianitedrucy,GK,22050000
1827,v.ssali,29,D,Red Rangers,Sobianitedrucy,GK,21210000
1828,g.kaweesa,26,D,Red Rangers,Central Namemo Laand,MF,30210000
1829,i.vong,34,D,Red Rangers,Greri Landmoslands,MF,20940000
1830,u.kazembe,22,D,Red Rangers,Ledian,MF,23760000
1831,c.akullo,17,D,Red Rangers,Nancipenuaroe,MF,7590000
1832,k.behera,19,D,Red Rangers,Rosvi,MF,18160000
1833,n.dutta,27,D,Red Rangers,Sobianitedrucy,MF,9720000
1834,j.riyadi,21,D,Red Rangers,Sobianitedrucy,MFDF,2100000
1835,t.ferrari,22,D,Red Rangers,Tercapetralgrorus,MFDF,6910000
1836,u.nambuya,#N/A,D,Red Rangers,Galamily,MFFW,34570000
1837,j.chew,25,D,Red Rangers,Sobianitedrucy,MFFW,22400000
1838,q.thakur,27,D,Red Rangers,Sobianitedrucy,MFFW,29750000
1839,w.rusu,25,D,Remarkable Flames,Byasier Pujan,DF,24070000
1840,f.okon,33,D,Remarkable Flames,Imaar Vircoand,DF,12980000
1841,g.degroot,30,D,Remarkable Flames,Lefghau,DF,27120000
1842,p.sanyu,29,D,Remarkable Flames,Lefghau,DF,14280000
1843,q.cheong,21,D,Remarkable Flames,Lefghau,DF,15300000
1844,a.ainomugisha,20,D,Remarkable Flames,Moaithe,DF,32570000
1845,c.mirkovi,30,D,Remarkable Flames,People's Land of Maneau,DF,26220000
1846,i.wenene,19,D,Remarkable Flames,Slandsganiamayotteque,DF,15660000
1847,g.efendi,29,D,Remarkable Flames,Sobianitedrucy,DF,13420000
1848,j.bahri,24,D,Remarkable Flames,Sobianitedrucy,DF,15500000
1849,q.sumarni,18,D,Remarkable Flames,Sobianitedrucy,DF,17320000
1850,y.vitali,#N/A,D,Remarkable Flames,Sobianitedrucy,DF,22970000
1851,z.delemovi,#N/A,D,Remarkable Flames,Sobianitedrucy,DFMF,27280000
1852,d.adebayo,23,D,Remarkable Flames,Nganion,FW,28170000
1853,r.begum,34,D,Remarkable Flames,Unicorporated Tiagascar,FW,25580000
1854,h.sat,21,D,Remarkable Flames,Byasier Pujan,FWMF,28510000
1855,b.asiedu,31,D,Remarkable Flames,Isle of Lababwe,FWMF,35950000
1856,f.pellegrini,33,D,Remarkable Flames,Nganion,FWMF,28230000
1857,m.mansouri,22,D,Remarkable Flames,Nganion,FWMF,27100000
1858,m.bwire,31,D,Remarkable Flames,Rarita,FWMF,33770000
1859,b.kovaik,27,D,Remarkable Flames,Sobianitedrucy,FWMF,27410000
1860,h.tuhaise,23,D,Remarkable Flames,Lefghau,GK,4290000
1861,p.solanki,25,D,Remarkable Flames,Nganion,GK,17940000
1862,g.boadi,37,D,Remarkable Flames,Sobianitedrucy,GK,22780000
