,Player,Squad,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,
169,e.ta,Punctual Rustlers,30270000,32538100.14,34976146.71,37596873.61,40413968.9,43442146.26,46697221.84,50196196.92,53957346.62,58000315.42,62346219.73
170,z.semakula,Silver Heels,24870000,25122538.59,25377641.54,25635334.89,25895644.95,26158598.29,26424221.75,26692542.45,26963587.76,27237385.36,27513963.2
171,q.aini,Silver Heels,9590000,10298779.4,11059943.38,11877363.61,12755197.87,13697911.27,14710298.89,15797510.23,16965075.37,18218933.12,19565461.22
172,e.ramezani,Silver Heels,8880000,9116115.61,9358509.43,9607348.41,9862803.92,10125051.88,10394272.92,10670652.43,10954380.76,11245653.31,11544670.68
173,v.ram,Silver Heels,11480000,11540315.24,11600947.37,11661898.05,11723168.97,11784761.8,11846678.24,11908919.98,11971488.74,12034386.23,12097614.17
174,z.nakagawa,Silver Heels,16180000,17268627.97,18430501.35,19670548.28,20994028.44,22406555.42,23914120.49,25523118.05,27240372.69,29073168.22,31029278.48
175,a.akoth,Silver Heels,15200000,15341301.46,15483916.48,15627857.27,15773136.16,15919765.58,16067758.09,16217126.35,16367883.17,16520041.45,16673614.21
176,g.dijkstra,Silver Heels,13180000,13710528.81,14262412.76,14836511.46,15433719.1,16054965.89,16701219.45,17373486.37,18072813.76,18800290.87,19557050.81
177,g.siddiqui,Silver Heels,23280000,24534105.93,25855771.21,27248635.3,28716533.72,30263508.6,31893819.84,33611956.8,35422650.72,37330887.67,39341922.37
178,u.nalumansi,Silver Heels,23400000,24164165.93,24953286.97,25768178.07,26609680.8,27478664.2,28376025.69,29302692.02,30259620.18,31247798.42,32268247.27
179,f.heng,Silver Heels,22880000,23655417.98,24457115.39,25285982.83,26142941.13,27028942.3,27944970.62,28892043.73,29871213.76,30883568.49,31930232.59
180,b.asiedu,Silver Heels,26070000,28026593.81,30130033.02,32391338.59,34822358.64,37435830.51,40245447.48,43265930.55,46513105.54,50003986.04,53756862.52
181,i.kakuru,Silver Heels,11470000,12399707.82,13404773.68,14491305.76,15665907.36,16935717,18308451.84,19792454.53,21396743.96,23131070.05,25005973
182,c.ssentamu,Silver Heels,27490000,28581698.18,29716750.5,30896878.64,32123872.68,33399593.8,34725977.06,36105034.39,37538857.62,39029621.63,40579587.7
183,i.nugraha,Silver Heels,21360000,22984866.5,24733337.45,26614815.51,28639418.61,30818034.33,33162378.51,35685058.18,38399639.43,41320720.32,44464009.37
184,v.kumwenda,Silver Heels,30890000,31966234.51,33079965.96,34232500.79,35425190.93,36659435.44,37936682.1,39258429.15,40626227.02,42041680.15,43506448.91
185,s.tamale,Silver Heels,23500000,23917280.21,24341969.9,24774200.63,25214106.31,25661823.23,26117490.08,26581248.02,27053240.73,27533614.43,28022517.94
186,s.tenywa,Silver Heels,9510000,10242366.93,11031133.58,11880643.3,12795573.93,13780963.54,14842238.2,15985241.82,17216268.37,18542096.51,19970026.93
187,e.boadu,Silver Heels,20680000,21533857,22422968.92,23348791.4,24312840.19,25316693.61,26361995.16,27450456.19,28583858.71,29764058.32,30992987.21
188,t.robert,Silver Heels,26300000,27557370.52,28874854.37,30255325.49,31701795.24,33217418.91,34805502.69,36469510.78,38213073.05,40039992.88,41954255.49
189,a.vang,Solemn Cougars,14380000,14876575.54,15390299.01,15921762.57,16471578.84,17040381.56,17628826.39,18237591.62,18867378.95,19518914.34,20192948.79
190,k.abalo,Solemn Cougars,27320000,28038407.21,28775705.67,29532392.15,30308976.47,31105981.86,31923945.32,32763417.96,33624965.39,34509168.08,35416621.79
191,e.nakanjako,Solemn Cougars,19610000,20218301.79,20845473.08,21492099.22,22158783.69,22846148.69,23554835.74,24285506.25,25038842.14,25815546.5,26616344.21
192,y.ferrara,Solemn Cougars,21500000,21691694.04,21885097.23,22080224.79,22277092.12,22475714.71,22676108.23,22878288.45,23082271.31,23288072.89,23495709.39
193,c.carvalho,Solemn Cougars,25330000,26381944.9,27477576.66,28618709.57,29807233.28,31045115.92,32334407.32,33677242.5,35075845.08,36532531.09,38049712.68
194,n.dekker,Solemn Cougars,11620000,11854644.42,12094027.06,12338243.59,12587391.61,12841570.72,13100882.51,13365430.62,13635320.79,13910660.9,14191560.98
195,v.nalukwago,Solemn Cougars,21220000,22402407.96,23650701.34,24968551.36,26359833.83,27828640.49,29379291.1,31016346.13,32744620.14,34569195.99,36495439.75
196,c.hasanovi,Solemn Cougars,27430000,28619433.24,29860443.28,31155266.61,32506236.71,33915788.25,35386461.45,36920906.72,38521889.36,40192294.61,41935132.79
197,c.perkovi,Solemn Cougars,37280000,40900482.64,44872571.89,49230414.36,54011472.85,59256848.37,65011633.53,71325300.12,78252124.44,85851653.88,94189218.86
198,d.lejeune,Solemn Cougars,1.70E+07,17568389.06,18155782,18762814.23,19390142.37,20038445,20708423.4,21400802.3,22116330.64,22855782.43,23619957.53
199,d.mwandira,Solemn Cougars,10920000,11196845.07,11480708.75,11771768.97,12070208.18,12376213.46,12689976.62,13011694.34,13341568.28,13679805.22,14026617.18
200,f.arslan,Solemn Cougars,15990000,16421329.48,16864294.05,17319207.57,17786392.36,18266179.44,18758908.75,19264929.41,19784599.95,20318288.58,20866373.44
201,n.medina,Solemn Cougars,31290000,32689953.26,34152542.15,35680569.08,37276961.82,38944779.14,40687216.67,42507613.01,44409456.13,46396390.06,48472221.87
202,o.estrada,Solemn Cougars,32300000,33676242.74,35111124.61,36607144.12,38166906.23,39793126.9,41488637.79,43256391.24,45099465.37,47021069.45,49024549.49
203,x.sartori,Solemn Cougars,29510000,30258516.33,31026018.66,31812988.55,32619919.81,33447318.75,34295704.53,35165609.47,36057579.41,36972174.03,37909967.18
204,b.maturu,Solemn Cougars,26170000,27112783.06,28089530.19,29101464.97,30149855.03,31236013.71,32361301.61,33527128.39,34734954.47,35986292.9,37282711.21
205,p.biira,Solemn Cougars,29350000,31542383.74,33898533.97,36430683.71,39151979.75,42076550.92,45219581.45,48597389.81,52227513.4,56128799.64,60321503.82
206,w.rashid,Solemn Cougars,36830000,39135859.78,41586085.28,44189714.97,46956353.21,49896205.68,53020116.99,56339610.76,59866932.03,63615092.52,67597918.57
207,i.mlambo,Solemn Cougars,32680000,34641012,36719697.44,38923117.5,41258757.05,43734550.13,46358906.85,49140742,52089505.3,55215213.54,58528484.54
208,a.soong,Solemn Cougars,38050000,40611570.83,43345589.62,46263665.78,49378190.27,52702388.21,56250375.07,60037216.59,64078992.74,68392866.03,72997154.34
209,f.malik,Somber Bombers,13730000,13995018.56,14265152.55,14540500.7,14821163.67,15107244.04,15398846.38,15696077.26,15999045.35,16307861.37,16622638.2
210,n.zhu,Somber Bombers,18870000,19174846.53,19484617.88,19799393.61,20119254.57,20444282.92,20774562.12,21110177.02,21451213.81,21797760.07,22149904.82
211,c.mawejje,Somber Bombers,22160000,23022297.23,23918148.46,24848859.35,25815786.37,26820338.77,27863980.64,28948233.05,30074676.25,31244951.98,32460765.86
212,a.henry,Somber Bombers,16010000,17031235.88,18117613.72,19273288.75,20502681.25,21810493.48,23201727.61,24681704.92,26256086.1,27930892.92,29712531.27
213,b.nakayiwa,Somber Bombers,10970000,11101559.04,11234695.82,11369429.26,11505778.5,11643762.93,11783402.15,11924716.01,12067724.6,12212448.24,12358907.49
214,f.afful,Somber Bombers,32440000,35516490.04,38884743.07,42572428.79,46609841.04,51030146.58,55869657.62,61168130.04,66969090.06,73320191.75,80273608.52
215,i.ghoe,Somber Bombers,6550000,6651550.39,6754675.2,6859398.85,6965746.12,7073742.18,7183412.6,7294783.34,7407880.75,7522731.62,7639363.12
216,x.ferraro,Somber Bombers,24690000,27129332.44,29809667.02,32754814.37,35990937.55,39546784.52,43453943.47,47747123.46,52464462.76,57647867.63,63343384.59
217,n.kaiser,Somber Bombers,15440000,15756351.62,16079185,16408632.94,16744830.97,17087917.39,17438033.35,17795322.86,18159932.91,18532013.5,18911717.67
218,t.cheung,Somber Bombers,26680000,26952760.32,27228309.17,27506675.08,27787886.82,28071973.51,28358964.53,28648889.58,28941778.64,29237662.03,29536570.35
219,d.masereka,Somber Bombers,23810000,24279062.1,24757364.82,25245090.21,25742423.89,26249555.16,26766677.01,27293986.28,27831683.66,28379973.78,28939065.34
220,v.garcia,Somber Bombers,29920000,30784264.1,31673493.19,32588408.39,33529751.69,34498286.47,35494798.19,36520094.97,37575008.3,38660393.69,39777131.33
221,a.sihombing,Somber Bombers,21840000,23543218.16,25379263.81,27358495.63,29492080.19,31792054.85,34271395.75,36944090.98,39825219.5,42931036.22,46279063.72
222,f.nassolo,Somber Bombers,22780000,24147436.02,25596956.37,27133488.42,28762255.29,30488793.65,32318972.52,34259013.21,36315510.52,38495455.07,40806257.17
223,q.achom,Somber Bombers,27790000,29431558.69,31170084.45,33011305.14,34961286.96,37026454.44,39213611.62,41529964.44,43983144.51,46581234.22,49332793.4
224,m.tumuramye,Somber Bombers,16770000,18132359.77,19605394.8,21198096.12,22920185.16,24782173.12,26795425.1,28972229.46,31325872.86,33870721.33,36622307.98
225,t.chebet,Somber Bombers,12040000,13047848.78,14140062.95,15323704.58,16606426.93,17996523.87,19502983.57,21135546.55,22904768.72,24822089.59,26899906.27
226,t.syed,Somber Bombers,24490000,26502876.71,28681195.35,31038553.87,33589667.88,36350462.5,39338171.75,42571446.14,46070469.11,49857083.01,53954925.45
227,z.rojas,Somber Bombers,20050000,20406218.27,20768765.3,21137753.52,21513297.36,21895513.3,22284519.88,22680437.75,23083389.69,23493500.67,23910897.89
228,y.niemi,Stacked Rocks,26170000,26422411.27,26677257.05,26934560.84,27194346.35,27456637.5,27721458.46,27988833.64,28258787.66,28531345.42,28806532
229,y.wood,Stacked Rocks,21800000,22544592.03,23314616.05,24110940.69,24934464.28,25786115.82,26666856.01,27577678.42,28519610.51,29493714.86,30501090.32
230,f.njoku,Stacked Rocks,19030000,19050021.04,19070063.15,19090126.34,19110210.64,19130316.07,19150442.65,19170590.4,19190759.36,19210949.53,19231160.95
231,w.kayange,Stacked Rocks,8610000,9231892.9,9898704.59,10613679.52,11380296.47,12202285.51,13083646.1,14028666.62,15041945.16,16128411.93,17293353.26
232,a.logose,Stacked Rocks,14830000,15845021.61,16929515.17,18088235.59,19326263.24,20649026.21,22062324.12,23572353.5,25185735.05,26909542.56,28751334.02
233,q.nakityo,Stacked Rocks,20550000,21491221.37,22475552.12,23504966.73,24581530.09,25707401.69,26884839.94,28116206.65,29403971.84,30750718.65,32159148.51
234,u.nakazibwe,Stacked Rocks,31400000,32390275.95,33411782.68,34465505.13,35552459.3,36673693.24,37830288.03,39023358.88,40254056.13,41523566.44,42833113.88
235,f.walker,Stacked Rocks,19220000,20341872.25,21529228.23,22785890.23,24115903.64,25523550,27013360.74,28590131.79,30258939.05,32025154.65,33894464.34
236,v.waswa,Stacked Rocks,33020000,34115156.45,35246635.35,36415641.41,37623419.25,38871254.81,40160476.65,41492457.41,42868615.26,44290415.39,45759371.6
237,v.mattila,Stacked Rocks,33230000,35021658.74,36909918.17,38899986.7,40997353.57,43207803.97,45537435.01,47992672.55,50580288.89,53307421.5,56181592.66
238,m.carpentier,Stacked Rocks,22410000,23058223.14,23725196.54,24411462.55,25117579.24,25844120.79,26591678,27360858.77,28152288.57,28966610.96,29804488.14
239,h.twongirwe,Stacked Rocks,23890000,26180371.56,28690324.61,31440910.78,34455199.93,37758473.69,41378437.45,45345452.78,49692792.06,54456917.54,59677787.16
240,q.johnsen,Stacked Rocks,16120000,16884626.38,17685521.59,18524405.98,19403081.51,20323435.6,21287445.22,22297181.08,23354812.16,24462610.26,25622955
241,p.saputra,Stacked Rocks,12860000,14003353.09,15248359.08,16604055.7,18080284.19,19687760.77,21438154.4,23344171.51,25419648.24,27679650.83,30140585.07
242,i.ocen,Stacked Rocks,29860000,32422530.91,35204973.56,38226200.38,41506703.4,45068733.22,48936449.96,53136087.12,57696129.5,62647506.44,68023801.53
243,l.edwards,Stacked Rocks,25380000,27527538.46,29856791.72,32383135.63,35123247.11,38095214.17,41318655.37,44814849.28,48606874.99,52719764.42,57180667.56
244,n.kamusiime,Stacked Rocks,27580000,28867415.56,30214926.8,31625338.94,33101588.16,34646747.68,36264034.2,37956814.54,39728612.71,41583117.22,43524188.72
245,b.hungwe,Swift Musketeers,24300000,24800084,25310459.52,25831338.36,26362936.67,26905475.06,27459178.66,28024277.25,28601005.34,29189602.26,29790312.26
246,h.farina,Swift Musketeers,11320000,11670528.23,12031910.71,12404483.54,12788593.23,13184597.03,13592863.24,14013771.57,14447713.49,14895092.6,15356324.98
247,s.debnath,Swift Musketeers,12060000,12780632.69,13544326.03,14353653.07,15211340.6,16120278.35,17083528.73,18104337.12,19186142.85,20332590.76,21547543.46
248,w.nakiyingi,Swift Musketeers,20700000,21761808.02,22878081.57,24051614.45,25285343.78,26582357.35,27945901.33,29379388.4,30886406.29,32470726.78,34136315.1
249,j.dahiru,Swift Musketeers,15840000,17399833.56,19113270.71,20995437.45,23062949.32,25334058.06,27828812.74,30569236.74,33579522.19,36886243.52,40518592.05
250,t.kafuko,Swift Musketeers,18330000,19671481.26,21111138.85,22656157.8,24314248.97,26093687.56,28003354.39,30052780.21,32252193.29,34612570.43,37145691.8
251,i.namugosa,Swift Musketeers,12270000,13001113.99,13775791.77,14596629.1,15466376.43,16387948.08,17364432.03,18399100.26,19495419.71,20657063.89,21887925.21
252,m.villa,Swift Musketeers,26810000,27392381.86,27987414.54,28595372.86,29216537.59,29851195.61,30499640.03,31162170.32,31839092.47,32530719.09,33237369.62
253,l.lechner,Swift Musketeers,22990000,23690726.13,24412810.12,25156902.94,25923675.42,26713818.82,27528045.48,28367089.45,29231707.15,30122678.05,31040805.4
254,n.ono,Swift Musketeers,33590000,33994820.73,34404520.29,34819157.47,35238791.79,35663483.46,36093293.45,36528283.42,36968515.83,37414053.83,37864961.38
255,j.lysenko,Swift Musketeers,26220000,28164211.39,30252585.93,32495813.32,34905375.88,37493607.36,40273756.04,43260052.58,46467782.82,49913366.06,53614439.08
256,r.arai,Swift Musketeers,26170000,27027186.27,27912449.27,28826708.66,29770914.19,30746046.74,31753119.31,32793178.07,33867303.48,34976611.36,36122254.12
257,x.neri,Swift Musketeers,25830000,26946239.9,28110717.96,29325518.78,30592817.04,31914881.43,33294078.65,34732877.69,36233854.23,37799695.26,39433203.9
258,m.nankwanga,Swift Musketeers,17210000,18639653.87,20188070.68,21865116.2,23681475.76,25648722.33,27779390.26,30087055.15,32586420.34,35293410.58,38225273.51
259,b.kor,Swift Musketeers,38940000,42557496.49,46511055.67,50831897.49,55554142.25,60715079.97,66355464.89,72519837.29,79256875.22,86619778.87,94666690.68
260,t.nyanzi,Swift Musketeers,13350000,14280649.04,15276175.05,16341100.72,17480263.99,18698840.08,20002364.99,21396760.63,22888361.73,24483944.64,26190758.09
261,x.muhwezi,Swift Musketeers,32070000,34617465.5,37367287.73,40335540.82,43539575.7,46998121.6,50731395.48,54761220.23,59111152.23,63806619.05,68875068.09
262,d.pellegrino,Swift Musketeers,36720000,39774584.07,43083266.29,46667184.01,50549232.95,54754213.39,59308988.66,64242656.74,69586736.15,75375367.3,81645530.6
263,g.chong,Swift Musketeers,25210000,27078998.72,29086559.77,31242955.76,33559220.91,36047207.46,38719646.36,41590212.39,44673594.14,47985569.16,51543084.73
264,m.vasquez,Flawless Cows,17220000,18114135.61,19054698.55,20044099.51,21084874.38,22179690.71,23331354.55,24542817.67,25817185.12,27157723.13,28567867.58
265,c.namutebi,Flawless Cows,18880000,19425307.9,19986365.84,20563628.72,21157564.59,21768655.02,22397395.46,23044295.71,23709880.27,24394688.8,25099276.55
266,t.zoabi,Flawless Cows,15310000,16838800.29,18520260.95,20369626.09,22403662.02,24640809.31,27101349.89,29807591.01,32784067.41,36057763.8,39658359.47
267,h.turyatunga,Flawless Cows,24730000,27084716.56,29663642.19,32488125.39,35581547.43,38969515.85,42680076.48,46743945.59,51194764.15,56069376.32,61408134.47
268,d.iskandar,Flawless Cows,21630000,22460724.92,23323354.77,24219114.92,25149277.76,26115164.57,27118147.36,28159650.86,29241154.49,30364194.51,31530366.17
269,c.boyko,Flawless Cows,17530000,18545618.59,19620078.08,20756787.5,21959353.34,23231591.07,24577537.2,26001462.11,27507883.57,29101581.11,30787611.16
270,b.masika,Flawless Cows,21260000,21554010.49,21852086.94,22154285.56,22460663.38,22771278.18,23086188.56,23405453.92,23729134.5,24057291.34,24389986.36
271,b.weiss,Flawless Cows,33510000,33802531.61,34097616.92,34395278.24,34695538.04,34998419.02,35303944.05,35612136.22,35923018.8,36236615.29,36552949.38
272,b.wright,Flawless Cows,37660000,38197565.31,38742803.92,39295825.36,39856740.73,40425662.69,41002705.55,41587985.21,42181619.26,42783726.94,43394429.21
273,k.machava,Flawless Cows,1200000,1252173.91,1306616.26,1363425.66,1422705.04,1484561.78,1549107.94,1616460.46,1686741.35,1760077.93,1836603.06
274,z.kayendeke,Flawless Cows,32320000,32521245.33,32723743.74,32927503.05,33132531.08,33338835.76,33546425.02,33755306.87,33965489.36,34176980.57,34389788.67
275,z.mutandwa,Flawless Cows,24780000,26616749.02,28589642,30708770.21,32984972.94,35429892.91,38056035.82,40876834.31,43906716.7,47161180.74,50656872.94
276,y.bintiahmad,Flawless Cows,14410000,15090704.94,15803565.28,16550099.97,17331899.75,18150630.48,19008036.72,19905945.43,20846269.89,21831013.74,22862275.29
277,j.agaba,Flawless Cows,22110000,23593248.07,25175999.75,26864930.23,28667162.52,30590297.46,32642445.8,34832262.38,37168982.69,39662461.74,42323215.68
278,f.diaz,Flawless Cows,13170000,13999104.12,14880403.65,15817184.51,16812939.47,17871381.17,18996456.02,20192358.82,21463548.48,22814764.61,24251045.19
279,r.arai,Flawless Cows,34050000,34681498.65,35324709.22,35979848.9,36647138.95,37326804.71,38019075.69,38724185.68,39442372.79,40173879.55,40918953
280,w.markovi,Flawless Cows,30710000,33068166.2,35607411.78,38341641.51,41285827.86,44456093.05,47869797.25,51545633.71,55503731.11,59765763.76,64355070.3
281,m.willems,Flawless Cows,15780000,15870516.25,15961551.72,16053109.38,16145192.22,16237803.27,16330945.54,16424622.09,16518835.99,16613590.3,16708888.15
282,y.owino,Flawless Cows,24550000,26492417.58,28588520.95,30850469.86,33291386.16,35925429.9,38767881.5,41835230.36,45145270.57,48717204.06,52571752.07
283,q.musimenta,Flawless Cows,13270000,14121323.18,15027262.11,15991320.63,17017227.32,18108950.01,19270711.03,20507003.64,21822609.33,23222616.34,24712439.36
284,e.mutebi,Flawless Cows,18150000,19063802.08,20023611.56,21031744.78,22090634.71,23202836.81,24371035.19,25598049.11,26886839.78,28240517.48,29662349.09
285,j.mutonyi,Flawless Cows,31600000,32232408.01,32877472.34,33535446.28,34206588.2,34891161.63,35589435.36,36301683.58,37028185.96,37769227.77,38525099.99
286,v.mahagna,Glistening Paladins,25080000,27065679.86,29208573.62,31521128.5,34016777.23,36710016.05,39616488.92,42753078.4,46138003.72,49790926.56,53733065.32
287,a.bruno,Glistening Paladins,17410000,18991735.59,20717175.23,22599374.73,24652576.07,26892315.12,29335539.24,32000735.47,34908070.46,38079543.03,41539150.64
